4.540000,0,3.889667,30,,/book/show/25105.Brief_Lives
4.050000,0,3.903000,30,,/book/show/40097951-the-silent-patient
4.270000,0,3.795667,30,,/book/show/40597810-daisy-jones-the-six
4.500000,0,3.780000,30,,/book/show/26032887-the-wicked-king
3.870000,0,3.908667,30,,/book/show/39863515-an-anonymous-girl
4.340000,0,3.729667,30,,/book/show/35887567-on-the-come-up
4.290000,0,3.956667,30,,/book/show/38376046-the-huntress
4.230000,0,3.614000,30,,/book/show/36307634-king-of-scars
3.910000,0,3.829000,30,,/book/show/39816076-the-lost-girls-of-paris
4.120000,0,3.894333,30,,/book/show/42135029-city-of-girls
4.240000,0,3.929000,30,,/book/show/29774026-the-priory-of-the-orange-tree
3.550000,0,3.800333,30,,/book/show/40524312-black-leopard-red-wolf
4.210000,0,3.947333,30,,/book/show/40545956-where-the-forest-meets-the-stars
4.070000,0,3.813667,30,,/book/show/39338454-the-bride-test
3.970000,0,3.865333,30,,/book/show/39796904-my-lovely-wife
4.070000,0,3.702667,30,,/book/show/42201431-the-unhoneymooners
4.100000,0,3.873667,30,,/book/show/44781614-run-away
4.010000,0,4.032333,30,,/book/show/40988979-lost-roses
3.560000,0,3.762333,30,,/book/show/40702156-i-owe-you-one
4.060000,0,3.918667,30,,/book/show/46251368-the-mother-in-law
4.270000,0,3.770000,30,,/book/show/43204703-a-curse-so-dark-and-lonely
3.990000,0,3.846000,30,,/book/show/38225791-two-can-keep-a-secret
3.700000,0,3.792000,30,,/book/show/39863498-the-gilded-wolves
3.740000,0,3.525333,30,,/book/show/36586697-queenie
3.510000,0,3.745000,30,,/book/show/36300625-99-percent-mine
3.700000,0,3.779667,30,,/book/show/34409176-the-dreamers
3.820000,0,3.885333,30,,/book/show/35068465-the-last-romantics
4.490000,0,3.623333,30,,/book/show/41150487-red-white-royal-blue
4.140000,0,4.057333,30,,/book/show/41450662-the-kiss-thief
3.790000,0,3.769333,30,,/book/show/41147279-again-but-better
4.090000,0,3.904667,30,,/book/show/39863464-when-all-is-said
3.890000,0,3.732333,30,,/book/show/39863482-the-night-tiger
4.160000,0,3.883667,30,,/book/show/42201996-ask-again-yes
4.220000,0,3.917667,30,,/book/show/40538657-the-island-of-sea-women
4.540000,0,3.753667,30,,/book/show/36621586-the-winter-of-the-witch
4.110000,0,4.289667,30,,/book/show/40591267-girl-stop-apologizing
4.050000,0,3.955667,30,,/book/show/41592780-mrs-everything
4.440000,0,4.025667,30,,/book/show/40407141-what-the-wind-knows
3.750000,0,3.757667,30,,/book/show/36118682-wicked-saints
4.340000,0,3.761667,30,,/book/show/42046112-recursion
4.290000,0,3.776000,30,,/book/show/34313931-a-woman-is-no-man
3.850000,0,3.785000,30,,/book/show/40390756-before-she-knew-him
3.750000,0,3.817000,30,,/book/show/39218350-maid
3.960000,0,3.891333,30,,/book/show/40489648-the-turn-of-the-key
4.040000,0,3.895000,30,,/book/show/40121959-miracle-creek
4.080000,0,3.805667,30,,/book/show/36117813-the-girl-he-used-to-know
4.270000,0,3.904667,30,,/book/show/42201395-sorcery-of-thorns
3.290000,0,3.819333,30,,/book/show/43696048-the-mister
4.010000,0,3.986667,30,,/book/show/41723475-the-overdue-life-of-amy-byler
4.300000,0,3.881667,30,,/book/show/40381392-finale
4.320000,0,3.850333,30,,/book/show/30295312-the-red-scrolls-of-magic
3.910000,0,3.907333,30,,/book/show/40201006-i-ll-never-tell
4.380000,0,3.673000,30,,/book/show/26032912-the-queen-of-nothing
3.900000,0,3.765000,30,,/book/show/39964740-the-binding
4.440000,0,3.706000,30,,/book/show/37570546-maybe-you-should-talk-to-someone
3.790000,0,3.880000,30,,/book/show/41451741-i-m-fine-and-neither-are-you
3.910000,0,3.980000,30,,/book/show/36962927-the-night-olivia-fell
4.020000,0,4.115333,30,,/book/show/39904267-true-places
3.750000,0,3.867333,30,,/book/show/41574593-the-forgotten-hours
3.800000,0,3.791000,30,,/book/show/38532224-the-light-over-london
4.100000,0,3.840333,30,,/book/show/40492305-the-killer-collective
4.400000,0,3.740333,30,,/book/show/41068144-stay-sexy-don-t-get-murdered
4.270000,0,3.762000,30,,/book/show/30075662-aurora-rising
4.380000,0,3.726667,30,,/book/show/43575115-the-starless-sea
4.120000,0,3.854333,30,,/book/show/40672036-digital-minimalism
3.680000,0,3.980667,30,,/book/show/37561550-the-au-pair
4.030000,0,3.799333,30,,/book/show/40364332-inheritance
3.430000,0,3.846333,30,,/book/show/35483371-i-know-who-you-are
3.960000,0,3.856000,30,,/book/show/36492488-we-hunt-the-flame
4.140000,0,3.819333,30,,/book/show/40789006-the-perfect-child
3.840000,0,3.662000,30,,/book/show/42975172-the-testaments
3.640000,0,3.848667,30,,/book/show/39719167-the-care-and-feeding-of-ravenously-hungry-girls
4.230000,0,3.789333,30,,/book/show/36478784-the-flatshare
3.120000,0,3.745000,30,,/book/show/40634915-gingerbread
3.820000,0,3.660000,30,,/book/show/41219451-descendant-of-the-crane
3.570000,0,3.887667,30,,/book/show/41398025-the-farm
4.220000,0,3.773333,30,,/book/show/39122774-children-of-virtue-and-vengeance
3.660000,0,3.927667,30,,/book/show/41138424-the-guest-book
4.100000,0,3.895000,30,,/book/show/36679186-never-have-i-ever
3.800000,0,3.855667,30,,/book/show/40867676-the-night-before
4.370000,0,3.702333,30,,/book/show/38739562-with-the-fire-on-high
4.700000,0,3.561000,30,,/book/show/44017627-wayward-son
3.650000,0,3.942333,30,,/book/show/37642030-the-hunting-party
3.690000,0,3.873333,30,,/book/show/40091283-the-hiding-place
4.160000,0,3.814667,30,,/book/show/40871577-the-victory-garden
3.840000,0,3.880667,30,,/book/show/41063454-meet-cute
3.730000,0,3.811667,30,,/book/show/39971465-the-only-woman-in-the-room
4.550000,0,4.016000,30,,/book/show/40899464-the-things-we-cannot-say
4.600000,0,4.099000,30,,/book/show/5546.The_Feynman_Lectures_on_Physics
4.360000,0,3.842667,30,,/book/show/55030.Cosmos
4.520000,0,3.927667,30,,/book/show/8362.Animal
4.540000,0,3.943000,30,,/book/show/89959.The_Constitution_of_the_United_States_of_America
4.320000,0,3.840333,30,,/book/show/726546.Tragedy_and_Hope
4.420000,0,3.929667,30,,/book/show/149800.Visual_Complex_Analysis
4.370000,0,3.977000,30,,/book/show/880735.The_Mathematical_Theory_of_Communication
4.550000,0,3.673333,30,,/book/show/6181.If_This_Is_a_Man_The_Truce
4.580000,0,3.941333,30,,/book/show/118565.Mountaineering
4.700000,0,3.966667,30,,/book/show/35537.The_Beatles
4.390000,0,3.794333,30,,/book/show/1471873.The_Princeton_Companion_to_Mathematics
4.330000,0,3.825333,30,,/book/show/61663.Pale_Blue_Dot
4.530000,0,3.811667,30,,/book/show/397.The_Gettysburg_Address
4.330000,0,3.748000,30,,/book/show/22536931-molecular-biology-of-the-cell
4.440000,0,3.845333,30,,/book/show/285500.The_Declaration_of_Independence_and_The_Constitution_of_the_United_States
4.580000,0,3.873667,30,,/book/show/2163998.I_Have_a_Dream_Letter_from_Birmingham_Jail
4.430000,0,3.727667,30,,/book/show/833807.Roget_s_International_Thesaurus
4.400000,0,4.044000,30,,/book/show/752035.The_Lost_Language_of_Plants
4.380000,0,3.996667,30,,/book/show/151848.Probability_Theory
4.390000,0,3.874333,30,,/book/show/827597.Word_Power_Made_Easy
4.460000,0,4.280000,30,,/book/show/89531.Verbal_Advantage
4.300000,0,3.870333,30,,/book/show/442668.The_Deep
4.470000,0,3.881333,30,,/book/show/55751.The_Last_Lion_2
4.530000,0,3.893333,30,,/book/show/486749.Material_World
4.770000,0,3.976333,30,,/book/show/783510.Nutuk
4.280000,0,3.840000,30,,/book/show/35167685-surely-you-re-joking-mr-feynman
4.430000,0,3.685333,30,,/book/show/19809.The_Last_Lion
4.780000,0,4.064667,30,,/book/show/7363861-for-the-strength-of-youth
4.040000,0,3.920667,30,,/book/show/668572.The_Axemaker_s_Gift
4.540000,0,3.835333,30,,/book/show/53360.A_Testament_of_Hope
4.450000,0,3.803667,30,,/book/show/23692271-sapiens
4.820000,0,3.928333,30,,/book/show/31144710-teachings-of-presidents-of-the-church
4.420000,0,3.891667,30,,/book/show/13598307-the-art-of-fermentation
4.500000,0,3.543000,30,,/book/show/775930.National_Geographic_Atlas_of_the_World
4.310000,0,3.691667,30,,/book/show/7170627-the-emperor-of-all-maladies
4.840000,0,4.152333,30,,/book/show/9268693-young-woman-personal-progress
4.600000,0,3.783667,30,,/book/show/596259.Standing_for_Something
4.880000,0,3.598333,30,,/book/show/34724388-lipsticks-and-bullets
4.510000,0,3.825667,30,,/book/show/1111.The_Power_Broker
4.710000,0,3.875667,30,,/book/show/2350129.Preach_My_Gospel
4.550000,0,4.041667,30,,/book/show/12878300-fearless
4.320000,0,3.915000,30,,/book/show/5249692-astronomy
4.750000,0,3.647241,30,,/book/show/29844341-march
4.420000,0,3.844667,30,,/book/show/6678064-elements
4.770000,0,4.048333,30,,/book/show/2651479-the-constitution-of-the-united-states-with-index-and-the-declaration-of
4.450000,0,3.916333,30,,/book/show/113171.The_Jazz_Theory_Book
4.660000,0,3.557667,30,,/book/show/29436571-march
4.700000,0,3.935333,30,,/book/show/17884043-tune-in
4.490000,0,3.856333,30,,/book/show/5549.Classic_Feynman
4.740000,0,4.007667,30,,/book/show/18394534-consider-the-blessings
4.330000,0,3.725814,30,,/book/show/46199.Letters_to_a_Young_Poet
4.740000,0,3.993103,30,,/book/show/16144523-genesis
4.360000,0,3.640222,30,,/book/show/472331.Watchmen
4.210000,0,3.651333,30,,/book/show/15704307-saga-vol-1
4.250000,0,3.749333,30,,/book/show/23754.Preludes_Nocturnes
4.250000,0,3.702667,30,,/book/show/5805.V_for_Vendetta
4.550000,0,3.760333,30,,/book/show/17131869-saga-vol-2
4.180000,0,3.627667,30,,/book/show/19351043-nimona
4.050000,0,3.600667,30,,/book/show/25179.Blankets
4.090000,0,3.707000,30,,/book/show/26135825-fun-home
4.540000,0,3.759000,30,,/book/show/19358975-saga-vol-3
4.240000,0,3.522000,30,,/book/show/9516.Persepolis
4.340000,0,3.750000,30,,/book/show/40490167-maus
4.550000,0,3.753478,30,,/book/show/15195.The_Complete_Maus
4.460000,0,3.814667,30,,/book/show/23093367-saga-vol-4
3.970000,0,3.713103,30,,/book/show/21326.Fables_Vol_1
4.390000,0,3.682333,30,,/book/show/991197.The_Complete_Persepolis
4.370000,0,3.725333,30,,/book/show/96358.Batman
4.440000,0,3.754667,30,,/book/show/25099.The_Doll_s_House
4.090000,0,3.682667,30,,/book/show/156534.Y
3.880000,0,3.784000,30,,/book/show/9615347-anya-s-ghost
4.430000,0,3.668000,30,,/book/show/25451555-saga-vol-5
4.250000,0,3.639333,30,,/book/show/59960.Batman
4.160000,0,3.719000,30,,/book/show/29800.Scott_Pilgrim_Volume_1
4.120000,0,3.665000,30,,/book/show/20898019-ms-marvel-vol-1
3.910000,0,3.792857,30,,/book/show/18659623-through-the-woods
3.880000,0,3.571154,30,,/book/show/118944.American_Born_Chinese
4.240000,0,3.832069,30,,/book/show/25100.Dream_Country
3.680000,0,3.800333,30,,/book/show/18465566-this-one-summer
3.860000,0,3.454667,30,,/book/show/28204534-paper-girls-vol-1
4.320000,0,3.862333,30,,/book/show/108986.Introduction_to_Algorithms
4.450000,0,3.904333,30,,/book/show/43713.Structure_and_Interpretation_of_Computer_Programs
4.410000,0,3.915000,30,,/book/show/515601.The_C_Programming_Language
4.500000,0,3.773667,30,,/book/show/112239.The_Art_of_Computer_Programming_Volumes_1_3_Boxed_Set
4.310000,0,3.804667,30,,/book/show/4099.The_Pragmatic_Programmer
4.170000,0,3.819333,30,,/book/show/85009.Design_Patterns
4.380000,0,3.931333,30,,/book/show/44882.Code
4.210000,0,4.026667,30,,/book/show/400716.Introduction_to_the_Theory_of_Computation
4.050000,0,3.756667,30,,/book/show/13629.The_Mythical_Man_Month
4.290000,0,3.812593,30,,/book/show/4845.Code_Complete
4.160000,0,3.930000,30,,/book/show/1127841.Artificial_Intelligence
4.300000,0,3.968000,30,,/book/show/505560.The_Protocols
4.310000,0,4.027000,30,,/book/show/603263.Advanced_Programming_in_the_UNIX_Environment
4.400000,0,4.200000,30,,/book/show/10803540-algorithms
4.080000,0,3.881667,30,,/book/show/703102.Compilers
4.010000,0,3.593667,30,,/book/show/1384026.Introduction_to_Automata_Theory_Languages_and_Computation
4.270000,0,4.039667,30,,/book/show/2276288.A_Discipline_of_Programming
4.320000,0,3.882667,30,,/book/show/9282423-learn-you-a-haskell-for-great-good
4.320000,0,3.925667,30,,/book/show/112243.Concrete_Mathematics
4.340000,0,3.892667,30,,/book/show/425208.The_Algorithm_Design_Manual
4.410000,0,4.068000,30,,/book/show/829182.Computer_Systems
4.100000,0,3.981667,30,,/book/show/41786.Joel_on_Software
4.020000,0,3.825000,30,,/book/show/326790.The_Society_of_Mind
4.210000,0,4.054000,30,,/book/show/276079.Hacker_s_Delight
4.540000,0,3.905333,30,,/book/show/910789.The_Elements_of_Computing_Systems
4.190000,0,3.916667,30,,/book/show/52084.Programming_Pearls
4.190000,0,3.946000,30,,/book/show/351301.Applied_Cryptography
4.100000,0,3.789333,30,,/book/show/1660754.The_Psychology_of_Computer_Programming
4.130000,0,4.009667,30,,/book/show/12169041-an-introduction-to-functional-programming-through-lambda-calculus
4.150000,0,3.674000,30,,/book/show/162780.What_Is_Life_with_Mind_and_Matter_and_Autobiographical_Sketches
4.410000,0,4.547667,30,,/book/show/32307194-fundamental-kotlin
4.270000,0,3.701000,30,,/book/show/548914.The_Little_Schemer
3.760000,0,3.498667,30,,/book/show/161332.Database_System_Concepts
4.310000,0,3.682000,30,,/book/show/2063650.A_First_Course_in_Logic
3.920000,0,3.359000,30,,/book/show/236664.An_Introduction_to_Database_Systems
3.990000,0,3.809667,30,,/book/show/64582.Chaos
4.230000,0,3.945333,30,,/book/show/337338.The_UNIX_Programming_Environment
4.220000,0,4.061667,30,,/book/show/17274.Feynman_Lectures_On_Computation
3.830000,0,3.694722,30,,/book/show/3400003-basic-proof-theory
3.950000,0,3.803667,30,,/book/show/457107.Structured_Computer_Organization
4.270000,0,3.840000,30,,/book/show/714348.Quality_Software_Management
4.200000,0,3.957333,30,,/book/show/558059.The_Fractal_Geometry_of_Nature
4.620000,0,3.579302,30,,/book/show/2366835.Computability_Theory
3.970000,0,3.966667,30,,/book/show/665153.Waltzing_with_Bears
3.930000,0,3.780667,30,,/book/show/154293.Linked
4.180000,0,4.071333,30,,/book/show/83596.Engines_of_Creation
4.230000,0,3.979000,30,,/book/show/44936.Refactoring
4.200000,0,3.921000,30,,/book/show/2333956.The_Annotated_Turing
4.120000,0,4.104000,30,,/book/show/145055.Algorithm_Design
4.140000,0,3.787667,30,,/book/show/6518085-pro-git
4.360000,0,3.724000,30,,/book/show/112247.The_Art_of_Computer_Programming_Volume_1
3.790000,0,3.956000,30,,/book/show/138562.Computational_Complexity
3.880000,0,3.989000,30,,/book/show/969805.Exploring_Requirements
4.400000,0,3.887000,30,,/book/show/9402023-the-it-handbook-for-business
4.250000,0,3.016471,30,,/book/show/7966111-reviewing-java
3.910000,0,3.847333,30,,/book/show/818170.Six_Degrees
3.960000,0,3.793774,30,,/book/show/982829.Computability_and_Unsolvability
4.170000,0,4.119667,30,,/book/show/62846.Communication_Networks
4.000000,0,3.017647,30,,/book/show/8019686-reviewing-c
4.030000,0,3.928667,30,,/book/show/1556746.Computability_and_Logic
3.840000,0,3.767333,30,,/book/show/270881.The_Quark_and_the_Jaguar
4.000000,0,3.864333,30,,/book/show/354421.Sync
4.110000,0,3.669667,30,,/book/show/771550.The_Cosmic_Landscape
4.180000,0,4.209000,30,,/book/show/36153846-make-your-own-neural-network
4.400000,0,3.959333,30,,/book/show/3735293-clean-code
4.520000,0,4.263667,30,,/book/show/24855246-scratch-2-0-programming
4.310000,0,3.812667,30,,/book/show/17994.The_Code_Book
4.240000,0,3.834483,30,,/book/show/676046.The_Sciences_of_the_Artificial
4.010000,0,3.866333,30,,/book/show/123715.Slack
3.860000,0,3.766000,30,,/book/show/138565.Elements_of_the_Theory_of_Computation
3.800000,0,3.577391,30,,/book/show/4189051-lambda-calculus-and-combinators
3.000000,0,3.375294,30,,/book/show/6978477-lambda-calculus-combinators-and-functional-programming
3.830000,0,3.376341,30,,/book/show/1877524.Design_and_Validation_of_Computer_Protocols
4.150000,0,3.657931,30,,/book/show/946107.C
3.880000,0,3.526333,30,,/book/show/614858.File_Structures
4.230000,0,3.896333,30,,/book/show/3938178-debugging
4.190000,0,3.727667,30,,/book/show/116185.Journey_through_Genius
4.000000,0,3.869000,30,,/book/show/8174588-the-shape-of-inner-space
3.820000,0,3.858000,30,,/book/show/254502.The_Meme_Machine
4.030000,0,3.908333,30,,/book/show/445129.Does_God_Play_Dice_
4.120000,0,3.810000,30,,/book/show/6629359-the-strangest-man
3.960000,0,3.911333,30,,/book/show/429671.The_Hidden_Connections
4.110000,0,3.902000,30,,/book/show/120642.C_Primer_Plus
4.000000,0,3.000323,30,,/book/show/25919152-managing-data-using-excel
4.150000,0,3.981000,30,,/book/show/594288.Purely_Functional_Data_Structures
3.850000,0,3.425814,30,,/book/show/2052142.The_Calculus_of_Computation
4.340000,0,3.930667,30,,/book/show/12544648-cracking-the-coding-interview
4.090000,0,4.084000,30,,/book/show/166195.Modern_Operating_Systems
5.000000,0,3.728889,30,,/book/show/28870125-new-programmers-start-here
4.040000,0,3.953667,30,,/book/show/277658.The_Pattern_on_the_Stone
4.450000,0,4.236667,30,,/book/show/26457143-hello-startup
4.670000,0,3.677949,30,,/book/show/28288701-zx-spectrum-games-code-club
4.310000,0,3.946667,30,,/book/show/13705402-effective-javascript
4.330000,0,3.021212,30,,/book/show/1005036.Source_Code_Optimization_Techniques_For_Data_Flow_Dominated_Embedded_Software
4.730000,0,3.952667,30,,/book/show/23466395-designing-data-intensive-applications
3.800000,0,3.959000,30,,/book/show/470776.A_Little_Java_a_Few_Patterns
3.900000,0,3.634667,30,,/book/show/887908.Advanced_Compiler_Design_and_Implementation
4.720000,0,3.920333,30,,/book/show/17374825-operating-systems
3.820000,0,3.880000,30,,/book/show/17941696-data-structures-and-algorithms-in-java
4.360000,0,4.084667,30,,/book/show/11724436-the-linux-command-line
3.630000,0,3.832333,30,,/book/show/70401.On_the_Road
4.320000,0,3.743000,30,,/book/show/4129848-mastering-the-core-teachings-of-the-buddha
3.980000,0,3.886000,30,,/book/show/30257963-12-rules-for-life
4.410000,0,3.917000,30,,/book/show/25761655-the-secret-of-our-success
4.130000,0,4.154138,30,,/book/show/8085615-unlearn-your-pain
2.900000,0,3.701750,30,,/book/show/5010324-the-history-of-the-fabian-society
3.770000,0,3.725577,30,,/book/show/1354112.A_Future_for_Socialism
3.730000,0,3.852667,30,,/book/show/10276354-the-great-stagnation
4.300000,0,3.770333,30,,/book/show/6759.Infinite_Jest
3.850000,0,3.718000,30,,/book/show/13707734-the-swerve
3.860000,0,3.664667,30,,/book/show/854759.The_Two_Income_Trap
4.140000,0,3.857333,30,,/book/show/7648269-empire-of-the-summer-moon
4.150000,0,3.727000,30,,/book/show/332138.After_Virtue
4.280000,0,3.881667,30,,/book/show/17267.The_Great_Divorce
4.180000,0,3.950000,30,,/book/show/14546755-perfect-health-diet
4.110000,0,3.598667,30,,/book/show/6304389-the-spirit-level
4.140000,0,3.821000,30,,/book/show/17471298-quantum-computing-since-democritus
3.730000,0,3.725000,30,,/book/show/74642.Marx
4.070000,0,3.678000,30,,/book/show/6481280-red-plenty
4.050000,0,3.836000,30,,/book/show/184565.What_s_Wrong_with_the_World
3.970000,0,3.818000,30,,/book/show/11104933-willpower
4.100000,0,3.961667,30,,/book/show/112849.Machinery_of_Freedom
4.180000,0,3.997333,30,,/book/show/31079.Chronicles_of_Wasted_Time
4.240000,0,3.778333,30,,/book/show/12617.Manufacturing_Consent
3.670000,0,3.944138,30,,/book/show/25559688-hive-mind
4.090000,0,3.914643,30,,/book/show/23995360-superforecasting
3.650000,0,3.957931,30,,/book/show/1032.Trump
4.150000,0,3.940333,30,,/book/show/15734497-my-brother-ron
4.310000,0,3.673000,30,,/book/show/32081.Albion_s_Seed
3.450000,0,3.921667,30,,/book/show/26831944-the-age-of-em
4.360000,0,3.870000,30,,/book/show/886113.Pihkal
3.940000,0,3.665000,30,,/book/show/401876.The_House_of_God
3.700000,0,3.812000,30,,/book/show/47836.Mount_Misery
4.210000,0,3.771000,30,,/book/show/52090.Eichmann_in_Jerusalem
4.150000,0,3.223878,30,,/book/show/2085967.Behavior
4.190000,0,3.803667,30,,/book/show/20186.Seeing_Like_a_State
4.080000,0,3.890333,30,,/book/show/29243729-the-hungry-brain
4.130000,0,3.245000,30,,/book/show/20877035-bring-up-genius
4.190000,0,3.983103,30,,/book/show/25823558-surfing-uncertainty
3.760000,0,3.799333,30,,/book/show/30066446-legal-systems-very-different-from-ours
4.150000,0,3.783667,30,,/book/show/36606376-inadequate-equilibria
4.110000,0,3.949000,30,,/book/show/51933.Madness_and_Civilization
4.040000,0,3.839310,30,,/book/show/18736925-capital-in-the-twenty-first-century
3.910000,0,3.670333,30,,/book/show/242472.The_Black_Swan
4.590000,0,3.943333,30,,/book/show/25942786-the-mind-illuminated
4.000000,0,3.731429,30,,/book/show/39834203-evolutionary-psychopathology
4.000000,0,3.695000,30,,/book/show/61539.The_Structure_of_Scientific_Revolutions
4.160000,0,3.870667,30,,/book/show/18050143-zero-to-one
4.070000,0,3.800667,30,,/book/show/25387807-inventing-the-future
3.750000,0,3.177857,30,,/book/show/8930392-the-method-of-levels
3.920000,0,3.869333,30,,/book/show/18919.How_to_Read_Lacan
3.980000,0,3.735000,30,,/book/show/793297.The_Steerswoman
4.130000,0,3.700000,30,,/book/show/46013009-why-are-the-prices-so-damn-high
3.630000,0,3.832333,30,,/book/show/70401.On_the_Road
4.320000,0,3.742667,30,,/book/show/4129848-mastering-the-core-teachings-of-the-buddha
3.980000,0,3.886000,30,,/book/show/30257963-12-rules-for-life
4.410000,0,3.917000,30,,/book/show/25761655-the-secret-of-our-success
4.130000,0,4.162000,30,,/book/show/8085615-unlearn-your-pain
2.900000,0,3.701750,30,,/book/show/5010324-the-history-of-the-fabian-society
3.630000,0,3.832333,30,,/book/show/70401.On_the_Road
4.320000,0,3.742667,30,,/book/show/4129848-mastering-the-core-teachings-of-the-buddha
3.630000,0,3.832333,30,,/book/show/70401.On_the_Road
4.990000,0,4.702667,30,,/book/show/40036555-every-stolen-breath
4.970000,0,4.940667,30,,/book/show/42747550
4.970000,3140,4.940667,30,98353561 98324954 98353635 98353726 46231892 98732240 98843732 98653652 98711909 98844787 98867856 98871760 98710928 98654440 98722370 98889926 98742767 98890766 98742010 98631625 98632595 98713957 98890789 98888820 51444749 98722725 98807044 98871895 98645257 98746723,42747550-keto-diet-for-beginners
4.820000,32738,3.834000,30,4508542 30800 9889835 6237864 4728718 279256 259402 387810 5952381 9777942 800291 5745485 2863914 4601457 3461034 1377720 34719595 45540136 65090369 1669785 897136 5922129 4787456 203607 764994 19638596 37065959 10900950 42834236 15288080,24812.The_Complete_Calvin_and_Hobbes
4.780000,39106,4.041333,30,17568354 17733686 36244197 7114404 27561900 11819798 31582986 41671384 23133809 120166 184499 37092437 39239993 16673801 9375236 17650700 994605 1136088 65649360 95940942 65063555 17210080 1514763 3002364 1670630 988676 41554330 34397678 1679343 6997675,8.Harry_Potter_Boxed_Set_Books_1_5
4.770000,160529,3.741000,30,59458347 12890634 14258421 17438949 14105531 1462364 1452829 10336538 3675162 666892 27962805 3481302 3030788 4379514 30279227 11166121 53385361 7317186 4213258 14717996 6229358 30863291 5279778 54790180 2457095 8192509 4585336 39575951 51633786 33411728,17332218-words-of-radiance
4.990000,77,4.702667,30,46097201 83284777 83252652 30663476 96942922 96442573 79257660 83266721 92012113 83352496 96446955 38484990 51900638 3917371 38304239 95118239 68405792 80269156 92305838 92075140 96442698 51486250 87662658 92123027 92034015 96447821 82634901 92035379 23917163 18303122,40036555-every-stolen-breath
4.810000,1088,4.605000,30,63754802 45363240 7492713 5753816 63360497 77219303 4827110 4235103 32079652 90315062 27874715 19352372 25049830 7188971 46078460 27192277 68835275 35662249 73890479 14558910 27851540 89307536 77467593 25087542 73293632 34790250 76748317 73377370 17114398 69809378,43293029-when-my-soul-met-a-thug
